product_name,price,sku,stock_availability,categories,tags,short_description,product_url,listing_page_number
Rotom,£ 42.00,3751,208 in stock,Plasma | Pokemon,Levitate | Plasma | rotom,Its body is composed of plasma. It is known to infiltrate electronic devices and wreak havoc.,https://scrapeme.live/shop/Rotom/,29
Tangrowth,£ 108.00,8824,136 in stock,Pokemon | Vine,Chlorophyll | tangrowth | Vine,"Its vines grow so profusely that, in the warm season, you can’t even see its eyes.",https://scrapeme.live/shop/Tangrowth/,29
Togekiss,£ 158.00,7955,208 in stock,Jubilee | Pokemon,Jubilee | Serene Grace | togekiss,It shares many blessings with people who respect one another’s rights and avoid needless strife.,https://scrapeme.live/shop/Togekiss/,29
Yanmega,£ 121.00,6798,35 in stock,Ogre Darner | Pokemon,Ogre Darner | Tinted Lens | yanmega,This six-legged Pokémon is easily capable of transporting an adult in flight. The wings on its tail help it stay balanced.,https://scrapeme.live/shop/Yanmega/,29
Arceus,£ 53.00,1626,72 in stock,Alpha | Pokemon,Alpha | arceus | Multitype,It is told in mythology that this Pokémon was born before the universe even existed.,https://scrapeme.live/shop/Arceus/,30
Azelf,£ 32.00,2350,233 in stock,Pokemon | Willpower,azelf | Levitate | Willpower,"It is thought that Uxie, Mesprit, and Azelf all came from the same egg.",https://scrapeme.live/shop/Azelf/,30
Cresselia,£ 34.00,9194,16 in stock,Lunar | Pokemon,cresselia | Levitate | Lunar,Those who sleep holding Cresselia’s feather are assured of joyful dreams. It is said to represent the crescent moon.,https://scrapeme.live/shop/Cresselia/,30
Darkrai,£ 59.00,9841,223 in stock,Pitch-Black | Pokemon,Bad Dreams | darkrai | Pitch-Black,It can lull people to sleep and make them dream. It is active during nights of the new moon.,https://scrapeme.live/shop/Darkrai/,30
Dialga,£ 179.00,5942,104 in stock,Pokemon | Temporal,dialga | Pressure | Temporal,It has the power to control time. It appears in Sinnoh-region myths as an ancient deity.,https://scrapeme.live/shop/Dialga/,30
Heatran,£ 142.00,3485,120 in stock,Lava Dome | Pokemon,Flash Fire | heatran | Lava Dome,"Boiling blood, like magma, circulates through its body. It makes its dwelling place in volcanic caves.",https://scrapeme.live/shop/Heatran/,30
Manaphy,£ 74.00,6259,186 in stock,Pokemon | Seafaring,Hydration | manaphy | Seafaring,It starts its life with a wondrous power that permits it to bond with any kind of Pokémon.,https://scrapeme.live/shop/Manaphy/,30
Mesprit,£ 25.00,3231,152 in stock,Emotion | Pokemon,Emotion | Levitate | mesprit,It sleeps at the bottom of a lake. Its spirit is said to leave its body to fly on the lake’s surface.,https://scrapeme.live/shop/Mesprit/,30
Palkia,£ 151.00,7745,54 in stock,Pokemon | Spatial,palkia | Pressure | Spatial,It has the ability to distort space. It is described as a deity in Sinnoh-region mythology.,https://scrapeme.live/shop/Palkia/,30
Phione,£ 155.00,9776,245 in stock,Pokemon | Sea Drifter,Hydration | phione | Sea Drifter,"It drifts in warm seas. It always returns to where it was born, no matter how far it may have drifted.",https://scrapeme.live/shop/Phione/,30
Regigigas,£ 77.00,7091,226 in stock,Colossal | Pokemon,Colossal | regigigas | Slow Start,There is an enduring legend that states this Pokémon towed continents with ropes.,https://scrapeme.live/shop/Regigigas/,30
Serperior,£ 88.00,8781,164 in stock,Pokemon | Regal,Overgrow | Regal | serperior,It can stop its opponents’ movements with just a glare. It takes in solar energy and boosts it internally.,https://scrapeme.live/shop/Serperior/,30
Servine,£ 154.00,3149,82 in stock,Grass Snake | Pokemon,Grass Snake | Overgrow | servine,"When it gets dirty, its leaves can’t be used in photosynthesis, so it always keeps itself clean.",https://scrapeme.live/shop/Servine/,30
Snivy,£ 102.00,6745,47 in stock,Grass Snake | Pokemon,Grass Snake | Overgrow | snivy,"They photosynthesize by bathing their tails in sunlight. When they are not feeling well, their tails droop.",https://scrapeme.live/shop/Snivy/,30
Uxie,£ 200.00,9949,138 in stock,Knowledge | Pokemon,Knowledge | Levitate | uxie,It is said that its emergence gave humans the intelligence to improve their quality of life.,https://scrapeme.live/shop/Uxie/,30
Victini,£ 109.00,1260,174 in stock,Pokemon | Victory,victini | Victory | Victory Star,"When it shares the infinite energy it creates, that being’s entire body will be overflowing with power.",https://scrapeme.live/shop/Victini/,30
Dewott,£ 57.00,9988,141 in stock,Discipline | Pokemon,dewott | Discipline | Torrent,"As a result of strict training, each Dewott learns different forms for using the scalchops.",https://scrapeme.live/shop/Dewott/,31
Emboar,£ 32.00,1657,258 in stock,Mega Fire Pig | Pokemon,Blaze | emboar | Mega Fire Pig,It has mastered fast and powerful fighting moves. It grows a beard of fire.,https://scrapeme.live/shop/Emboar/,31
Herdier,£ 164.00,9141,227 in stock,Loyal Dog | Pokemon,herdier | Intimidate | Loyal Dog,"It has black, cape-like fur that is very hard and decreases the amount of damage it receives.",https://scrapeme.live/shop/Herdier/,31
Liepard,£ 104.00,5653,32 in stock,Cruel | Pokemon,Cruel | liepard | Limber,"Stealthily, it sneaks up on its target, striking from behind before its victim has a chance to react.",https://scrapeme.live/shop/Liepard/,31
Lillipup,£ 28.00,9237,29 in stock,Pokemon | Puppy,lillipup | Pickup | Puppy,"Though it is a very brave Pokémon, it’s also smart enough to check its foe’s strength and avoid battle.",https://scrapeme.live/shop/Lillipup/,31
Oshawott,£ 194.00,5544,157 in stock,Pokemon | Sea Otter,oshawott | Sea Otter | Torrent,"It fights using the scalchop on its stomach. In response to an attack, it retaliates immediately by slashing.",https://scrapeme.live/shop/Oshawott/,31
Pansage,£ 197.00,6206,195 in stock,Grass Monkey | Pokemon,Gluttony | Grass Monkey | pansage,It’s good at finding berries and gathers them from all over. It’s kind enough to share them with friends.,https://scrapeme.live/shop/Pansage/,31
Pansear,£ 194.00,1740,247 in stock,High Temp | Pokemon,Gluttony | High Temp | pansear,This Pokémon lives in caves in volcanoes. The fire within the tuft on its head can reach 600 degrees Fahrenheit.,https://scrapeme.live/shop/Pansear/,31
Patrat,£ 116.00,2903,294 in stock,Pokemon | Scout,Keen Eye | patrat | Scout,"Extremely cautious, one of them will always be on the lookout, but it won’t notice a foe coming from behind.",https://scrapeme.live/shop/Patrat/,31
Pignite,£ 149.00,5631,151 in stock,Fire Pig | Pokemon,Blaze | Fire Pig | pignite,"When its internal fire flares up, its movements grow sharper and faster. When in trouble, it emits smoke.",https://scrapeme.live/shop/Pignite/,31
Purrloin,£ 167.00,5704,270 in stock,Devious | Pokemon,Devious | Limber | purrloin,"They steal from people for fun, but their victims can’t help but forgive them. Their deceptively cute act is perfect.",https://scrapeme.live/shop/Purrloin/,31
Samurott,£ 106.00,7758,279 in stock,Formidable | Pokemon,Formidable | samurott | Torrent,One swing of the sword incorporated in its armor can fell an opponent. A simple glare from one of them quiets everybody.,https://scrapeme.live/shop/Samurott/,31
Simisage,£ 98.00,5701,286 in stock,Pokemon | Thorn Monkey,Gluttony | simisage | Thorn Monkey,"Ill tempered, it fights by swinging its barbed tail around wildly. The leaf growing on its head is very bitter.",https://scrapeme.live/shop/Simisage/,31
Stoutland,£ 37.00,6800,80 in stock,Big-Hearted | Pokemon,Big-Hearted | Intimidate | stoutland,Being wrapped in its long fur is so comfortable that a person would be fine even overnight on a wintry mountain.,https://scrapeme.live/shop/Stoutland/,31
Tepig,£ 195.00,3764,66 in stock,Fire Pig | Pokemon,Blaze | Fire Pig | tepig,"It loves to eat roasted berries, but sometimes it gets too excited and burns them to a crisp.",https://scrapeme.live/shop/Tepig/,31
Watchog,£ 141.00,1555,294 in stock,Lookout | Pokemon,Keen Eye | Lookout | watchog,"When they see an enemy, their tails stand high, and they spit the seeds of berries stored in their cheek pouches.",https://scrapeme.live/shop/Watchog/,31
Boldore,£ 76.00,1970,278 in stock,Ore | Pokemon,boldore | Ore | Sturdy,"When it is healthy, its core sticks out. Always facing the same way, it swiftly moves front to back and left to right.",https://scrapeme.live/shop/Boldore/,32
Drilbur,£ 132.00,4925,171 in stock,Mole | Pokemon,drilbur | Mole | Sand Rush,"By spinning its body, it can dig straight through the ground at a speed of 30 mph.",https://scrapeme.live/shop/Drilbur/,32
Excadrill,£ 36.00,7949,49 in stock,Pokemon | Subterrene,excadrill | Sand Rush | Subterrene,"More than 300 feet below the surface, they build mazelike nests. Their activity can be destructive to subway tunnels.",https://scrapeme.live/shop/Excadrill/,32
Gigalith,£ 67.00,7277,18 in stock,Compressed | Pokemon,Compressed | gigalith | Sturdy,Compressing the energy from its internal core lets it fire off an attack capable of blowing away a mountain.,https://scrapeme.live/shop/Gigalith/,32
Munna,£ 172.00,1674,278 in stock,Dream Eater | Pokemon,Dream Eater | munna | Synchronize,"It eats the dreams of people and Pokémon. When it eats a pleasant dream, it expels pink-colored mist.",https://scrapeme.live/shop/Munna/,32
Musharna,£ 58.00,1769,98 in stock,Drowsing | Pokemon,Drowsing | musharna | Synchronize,The dream mist coming from its forehead changes into many different colors depending on the dream that was eaten.,https://scrapeme.live/shop/Musharna/,32
Panpour,£ 52.00,4106,271 in stock,Pokemon | Spray,Gluttony | panpour | Spray,The water stored inside the tuft on its head is full of nutrients. Plants that receive its water grow large.,https://scrapeme.live/shop/Panpour/,32
Pidove,£ 172.00,5830,290 in stock,Pokemon | Tiny Pigeon,pidove | Super Luck | Tiny Pigeon,These Pokémon live in cities. They are accustomed to people. Flocks often gather in parks and plazas.,https://scrapeme.live/shop/Pidove/,32
Roggenrola,£ 41.00,7561,96 in stock,Mantle | Pokemon,Mantle | roggenrola | Sturdy,They were discovered a hundred years ago in an earthquake fissure. Inside each one is an energy core.,https://scrapeme.live/shop/Roggenrola/,32
Simipour,£ 61.00,9367,101 in stock,Geyser | Pokemon,Geyser | Gluttony | simipour,"It prefers places with clean water. When its tuft runs low, it replenishes it by siphoning up water with its tail.",https://scrapeme.live/shop/Simipour/,32
Simisear,£ 38.00,5199,140 in stock,Ember | Pokemon,Ember | Gluttony | simisear,"When it gets excited, embers rise from its head and tail and it gets hot. For some reason, it loves sweets.",https://scrapeme.live/shop/Simisear/,32
Swoobat,£ 49.00,6207,109 in stock,Courting | Pokemon,Courting | swoobat | Unaware,Anyone who comes into contact with the ultrasonic waves emitted by a courting male experiences a positive mood shift.,https://scrapeme.live/shop/Swoobat/,32
Tranquill,£ 199.00,2552,295 in stock,Pokemon | Wild Pigeon,Super Luck | tranquill | Wild Pigeon,"No matter where in the world it goes, it knows where its nest is, so it never gets separated from its Trainer.",https://scrapeme.live/shop/Tranquill/,32
Unfezant,£ 135.00,1545,51 in stock,Pokemon | Proud,Proud | Super Luck | unfezant,Males have plumage on their heads. They will never let themselves feel close to anyone other than their Trainers.,https://scrapeme.live/shop/Unfezant/,32
Woobat,£ 27.00,5333,289 in stock,Bat | Pokemon,Bat | Unaware | woobat,The heart-shaped mark left on a body after a Woobat has been attached to it is said to bring good fortune.,https://scrapeme.live/shop/Woobat/,32
Zebstrika,£ 138.00,7777,137 in stock,Pokemon | Thunderbolt,Lightning Rod | Thunderbolt | zebstrika,"They have lightning-like movements. When Zebstrika run at full speed, the sound of thunder reverberates.",https://scrapeme.live/shop/Zebstrika/,32
Audino,£ 95.00,5659,109 in stock,Hearing | Pokemon,audino | Healer | Hearing,"It touches others with the feelers on its ears, using the sound of their heartbeats to tell how they are feeling.",https://scrapeme.live/shop/Audino/,33
Conkeldurr,£ 72.00,3386,251 in stock,Muscular | Pokemon,conkeldurr | Guts | Muscular,"Rather than rely on force, they master moves that utilize the centrifugal force of spinning concrete.",https://scrapeme.live/shop/Conkeldurr/,33
Cottonee,£ 77.00,3946,139 in stock,Cotton Puff | Pokemon,Cotton Puff | cottonee | Prankster,"Perhaps because they feel more at ease in a group, they stick to others they find. They end up looking like a cloud.",https://scrapeme.live/shop/Cottonee/,33
Gurdurr,£ 179.00,8012,105 in stock,Muscular | Pokemon,gurdurr | Guts | Muscular,This Pokémon is so muscular and strongly built that even a group of wrestlers could not make it budge an inch.,https://scrapeme.live/shop/Gurdurr/,33
Leavanny,£ 130.00,5048,203 in stock,Nurturing | Pokemon,leavanny | Nurturing | Swarm,It keeps its eggs warm with heat from fermenting leaves. It also uses leaves to make warm wrappings for Sewaddle.,https://scrapeme.live/shop/Leavanny/,33
Palpitoad,£ 117.00,8017,36 in stock,Pokemon | Vibration,Hydration | palpitoad | Vibration,"It lives in the water and on land. It uses its long, sticky tongue to immobilize its opponents.",https://scrapeme.live/shop/Palpitoad/,33
Sawk,£ 129.00,6499,95 in stock,Karate | Pokemon,Inner Focus | Karate | sawk,Tying their belts gets them pumped and makes their punches more destructive. Disturbing their training angers them.,https://scrapeme.live/shop/Sawk/,33
Scolipede,£ 153.00,7491,28 in stock,Megapede | Pokemon,Megapede | scolipede | Swarm,"With quick movements, it chases down its foes, attacking relentlessly with its horns until it prevails.",https://scrapeme.live/shop/Scolipede/,33
Seismitoad,£ 90.00,4146,252 in stock,Pokemon | Vibration,seismitoad | Swift Swim | Vibration,They shoot paralyzing liquid from their head bumps. They use vibration to hurt their opponents.,https://scrapeme.live/shop/Seismitoad/,33
Sewaddle,£ 40.00,4022,137 in stock,Pokemon | Sewing,sewaddle | Sewing | Swarm,"Since this Pokémon makes its own clothes out of leaves, it is a popular mascot for fashion designers.",https://scrapeme.live/shop/Sewaddle/,33
Swadloon,£ 107.00,9505,176 in stock,Leaf-Wrapped | Pokemon,Chlorophyll | Leaf-Wrapped | swadloon,"It protects itself from the cold by wrapping up in leaves. It stays on the move, eating leaves in forests.",https://scrapeme.live/shop/Swadloon/,33
Throh,£ 43.00,3948,195 in stock,Judo | Pokemon,Guts | Judo | throh,"When it encounters a foe bigger than itself, it wants to throw it. It changes belts as it gets stronger.",https://scrapeme.live/shop/Throh/,33
